Company ID,Company Name,Total Jobs,Total CVs,Total Revenue
3844517,Affinity Building Systems LLC,0,0,0
3844519,Huntington Homes,0,0,0
3844515,IndieDwell,0,0,0
3844521,Z Modular,10,0,0
3844516,Clayton Homes,2,0,0
3844511,Virginia Glass & Mirror,0,0,0
3844509,Contract Mirror and Supply,0,0,0
3844500,CCA Floors,0,0,0
3844494,Cladding & Component Solutions Inc.,0,0,0
3844512,APA Facade Systems,1,0,5400
3844489,Adamson Associates Architects,1,0,0
3844480,Poynter Sheet Metal,0,0,0
3844493,PAC-CLAD | Petersen,0,0,0
3844483,Euro-Wall,0,0,0
3844476,Made for Trade Aluminium,0,0,0
3844474,Nuewel Inc.,0,0,0
3844470,Refresco Beverages,2,0,0
3844469,Frick's Quality Meats,0,0,0
3844461,Country Glass and Mirror,0,0,0
3844466,Cosmos Corporation,0,0,0
3844472,Dorken Systems,1,0,0
3844460,Arch-Con,0,0,0
3844464,Rohit Group of Companies,0,0,0
3844459,Janssen Inc,0,0,0
3844458,AGCM Inc,0,0,0
3844456,Gallagher Construction Services,1,0,0
3844454,Mooring Commercial Construction & Disaster,0,0,0
3844453,Hohmann & Barnard Inc,0,0,0
3844475,Canwel Building Materials,0,0,0
3844447,Best Contracting Services Inc.,6,0,0
3844448,Adco Manufacturing,0,0,0
3844443,Emirates Industrial Panel,0,0,0
3844449,Zodiac Glazing,0,0,0
3844442,Dallas Metal Fabricators,0,0,0
3844438,W L Hall Co,0,0,0
3844437,Hager City Glass,0,0,0
3844436,AE Dynamics,0,0,0
3844435,G&G Manufacturing Company,0,0,0
3844429,Bluescope Buildings,0,0,0
3844428,Parker Hannifin Corporation,0,0,0
3844431,Universal Engineering Sciences,0,0,0
3844423,Mega Steel,0,0,0
3844427,Sage Building Envelope Contractors,4,0,0
3844421,Solinear,17,0,0
3844424,Eco Architectural Glass,4,0,0
3844400,All American Poly,0,0,0
3844399,Euroglass,0,0,0
3844420,Contrasol,2,0,0
3844396,Element 13 Facades,0,0,0
3844422,Vision Architectural Glazing Installations Ltd (Vision Arch),0,0,0
3844381,Saand,3,0,0
3844379,Southwest Doors and Hardware,0,0,0
3844377,London Glass Solutions,0,0,0
3844374,Provincial Glass & Mirror,0,0,0
3844372,O'C Roofing Contractors,0,0,0
3844370,Apex Facades,0,0,0
3844352,Imperial Facades,4,0,0
3844378,STO Building Group,0,0,0
3844350,Hohmann & Barnard,5,0,0
3844346,West Park Contracting,0,0,0
3844348,T&T Facades,6,0,0
3844371,Motion Project Management,0,0,0
3844347,Sentech Architectural Systems,16,0,0
3844343,Coalition Glass,0,0,0
3844331,O'Neal Steel,0,0,0
3844330,Vitro,0,0,0
3844327,Centria,6,6,0
3844324,Wescom Glass & Aluminum,0,0,0
3844323,C Metal Works,0,0,0
3844320,MK Group of Companies,0,0,0
3844319,AGL Glazing Inc.,0,0,0
3844328,Cardinal Glass Industries,1,1,0
3844326,Marcotte Glass,0,0,0
3844322,Griffin Glass,0,0,0
3844314,Behmer Roofing,0,0,0
3844313,Canyon Sunrise Roofing,0,0,0
3844312,Eco Roofing Solutions,0,0,0
3844321,Atlanta Glass LLC,0,0,0
3844316,KY-KO Roofing,0,0,0
3844308,Pierce Riverside Glass,0,0,0
3844303,Zona Restoration,0,0,0
3844309,Alumil,3,0,0
3844301,CI Design and Build,0,0,0
3844297,Hans Steel,4,0,0
3844306,Nichiha US,0,0,0
3844294,Lex Metal Fabricators Ltd,1,0,0
3844293,Vulcraft Nucor,0,0,0
3844288,Skyluxe Roofing and Sheet Metal,0,0,0
3844295,Newton Group Ltd.,0,0,0
3844280,Central Canadian Glass,0,0,0
3844296,iSPAN Systems,3,0,0
3844277,Herzog Glass,0,0,0
3844276,Tuxedo Glass & Mirror Company,0,0,0
3844274,Ronco Roofing and Sheet Metal,0,0,0
3844273,Crown Industrial Roofing,2,0,0
3844287,Middlesex Glass,9,0,0
3844279,Matrex Windows,0,0,0
3844271,Dominion Sheet Metal & Roofing Works,0,0,0
3844268,The Modular Solution/Rise Up Modular,0,0,0
3844269,Tor Can ICI roofing,0,0,0
3844278,All New Glass,11,0,0
3844263,Hall Aluminum Products,0,0,0
3844261,Protech Roofing and Waterproofing Ltd,0,0,0
3844262,Rimkus Consulting Inc.,0,0,0
3844275,Installed Building Products,0,0,0
3844255,Avenue Road Roofing,0,0,0
3844259,Cordeiro Roofing Ltd,1,0,0
3844251,M&T Glass,0,0,0
3844249,Smith Seckman Reid,0,0,0
3844247,Dallas Glass and Door Co. Ltd,0,0,0
3844245,Norak Steel Construction Ltd.,0,0,0
3844257,CEOWD Glazing,7,0,0
3844244,Cooksville Steel ltd,0,0,0
3844236,Aeroseal,0,0,0
3844233,Benchmark Building Enclosure,0,0,0
3844246,Steelcon Group of Companies,6,0,0
3844240,Chesapeake Glazing Company,0,0,0
3844229,cal tech glass services,0,0,0
3844237,Vetro - A Division Of The Roschmann Group,0,0,0
3844227,Beacon Glass Products Ltd,0,0,0
3844226,Ich Group,0,0,0
3844221,AGM Glass & Metal,0,0,0
3844219,Crone Metals LLC,0,0,0
3844220,Press Glass,0,0,0
3844216,El Paso Glass,1,0,0
3844204,Kova Products,1,4,0
3844203,ATX Glazing,6,0,18000
3844202,Acme Glass,0,0,0
3844200,AlumaGroup Highrise Solutions,0,0,0
3844201,Christian Glass & Mirror,0,0,0
3844206,Anchor-Ventana Glass,1,0,0
3844218,Glass Force,0,0,0
3844182,Precon,7,0,0
3844199,SOPREMA Canada,4,0,0
3844181,CMC Commercial Glazing,0,0,0
3844184,All Weather Windows Commercial,1,0,0
3844194,Evolution Glass,21,0,0
3844177,Vision Enclosure Walls,3,1,0
3844176,B&B Glass,11,0,0
3844173,Lakeview Glass & Mirror,0,0,0
3844175,Bell County Glass,0,0,0
3844168,Maars Living Walls,2,0,34200
3844169,Ideal Roofing,7,0,0
3844171,Castle Precast Ltd,0,0,0
3844159,BECI,0,0,0
3844153,Harris Wall Systems,0,0,0
3844149,PWS International Inc.,0,0,0
3844161,MYCON,0,0,0
3844146,Charlotte Glass,0,0,0
3844148,Auzmet Architectural,4,1,0
3844143,Alunet Systems,0,0,0
3844142,Assa Abloy - Canada,0,0,0
3844147,1st Choice Glass,2,0,0
3844136,Hale Glass,5,0,0
3844134,Atascadero Glass Inc,0,0,0
3844130,"Level 27 Media, LLC",0,0,0
3844137,D & R Glass Inc.,0,0,0
3844139,DS Glass & Window,0,0,0
3844124,West Metro Glass,0,0,0
3844120,Valmont Industries Inc,0,0,0
3844126,Alpha Glass,0,0,0
3844115,Wimberley Roofing,0,0,0
3844116,California Sheet Metal Works Inc.,0,0,0
3844114,America Group Roofing,0,0,0
3844102,Belmont Metals,0,0,0
3844101,Dillmeier Glass Company,0,0,0
3844100,Swift Glass,0,0,0
3844118,CEI Materials,3,0,1600
3844106,Graco,3,0,0
3844094,AJE Facades,1,0,0
3844093,Woodruff Construction,0,0,0
3844099,Vista Skywall Solutions,0,0,0
3844089,Manko Window Systems,0,0,0
3844092,Carlisle Companies Inc,0,0,0
3844096,Versico Roofing Systems,0,0,0
3844087,Sun Tech Glass Inc,0,0,0
3844090,Southern Roofing Company,0,0,0
3844085,Ever Ready Glass,1,0,0
3844083,True View™ Windows and Glass,1,0,0
3844097,Tempco Glass,0,0,0
3844081,Carlson Glass,1,0,0
3844079,Vista Glass,0,0,0
3844080,Precision Glass & Aluminium,0,0,0
3844077,Reynaers USA,0,0,0
3844072,Hals International Inc,0,0,0
3844075,Mirror Works,1,0,0
3844060,"Torstenson Glass, LLC",0,0,0
3844059,"Clearstory Glass, Inc.",0,0,0
3844058,CSC ALUMINUM & GLASS INC,0,0,0
3844057,Vanderwal Homes & Commercial Group,0,0,0
3844056,Magest,0,0,0
3844055,Skyline Design,1,0,0
3844078,Western Window Systems,0,0,0
3844050,CSC Aluminum and Glass,0,0,0
3844046,Alumitec LTD,0,0,0
3844054,CK2 Contracting Inc.,0,0,0
3844052,CW Kneeland Glass,0,0,0
3844044,AMES Taping Tools,0,0,0
3844038,Sun State Glass,0,0,0
3844047,"Next Gen Services, LTD Chicago",0,0,0
3844035,"Starling Madison Lofquist, Inc.",0,0,0
3844034,Skyline Glazing Solutions,0,0,0
3844033,JoNic Glass Inc,0,0,0
3844042,"Hudson Construction Services, Inc.",0,0,0
3844030,Sierra Glass Co,0,0,0
3844025,Budget Glass,0,0,0
3844036,Demers Glass,0,0,0
3844024,Central Glass,0,0,0
3844021,North Glass & Aluminum,0,0,0
3844020,Soprema Inc,0,0,0
3844018,Atlas Roofing Corportation,0,0,0
3844015,Atlas Architectural Metals Inc,0,0,0
3844012,"Sheffield Machinery inc. (Miami, FL)",0,0,0
3844009,"Smart Glass Systems, Inc.",0,0,0
3844008,Category 5 Window & Door Distribution,0,0,0
3844002,AIT - Advanced Impact Technologies,0,0,0
3843999,DeStefano Engineering Group,0,0,0
3844023,Van Isle Glass,0,0,0
3843998,Merritt Glass Company Inc.,0,0,0
3843993,Instafix,0,0,0
3843992,American Commercial Glass Inc.,0,0,0
3843991,Tab Glass & Window Corp,1,0,0
3843984,"AB Plus Engineering & Restoration, LLC",0,0,0
3843988,Architectural Glass Services,1,0,0
3844017,Kaiser Aluminum,4,0,0
3843996,The Window Guys Of Florida,0,0,0
3843976,SLIMPACT® by Faour Glass,0,0,0
3843981,PERFORMANCE GLAZING SOLUTIONS,0,0,0
3843971,BORGA Steel buildings and components,0,0,0
3843970,Steel Structures Inc,0,0,0
3843968,Alamo Glass & Mirror,0,0,0
3843977,FENEX,0,0,0
3843963,PCI Metro,0,0,0
3843982,Sky Tool and Fastener,0,0,0
3843960,Quest Windows,12,0,0
3843952,AAG (American Architectural Glass),0,0,0
3843950,Waltek Company Ltd,0,0,0
3843949,"Architectural Glass & Metal Company, Inc.",0,0,0
3843941,Tuschall Engineering,0,0,0
3843940,MTH Industries,12,0,0
3843955,Certi-Pro Window Solutions,0,0,0
3843943,Ashford Glass & Mirror,0,0,0
3843937,DAMS Incorporated,0,0,0
3843935,Gridworx,4,0,0
3843931,MP Drafting & Design,0,0,0
3843930,Seele,11,0,0
3843929,Nucor Insulated Panels,0,0,0
3843925,Wheaton & Sprague,0,0,0
3843932,EWS Texas,5,0,0
3843926,Advantage Drafting,0,0,0
3843918,Utopia Construction of NY Corp,0,0,0
3843916,WJE,0,0,0
3843922,West Tampa Glass,5,2,0
3843893,Anderson Aluminum Corporation,0,0,0
3843888,IAC Acoustics,0,0,0
3843886,Container West,0,0,0
3843885,Cherry Hill Glass,0,0,0
3843889,Alpine Roofing Construction - ARC,0,0,0
3843864,Tower Glass Inc.,0,0,0
3843863,Pacific Coast Glazing,0,0,0
3843861,Explore1,1,0,0
3843913,Tubelite,11,0,0
3843856,Haley Greer Inc,0,0,0
3843854,Epal Windows & Doors North America,0,0,0
3843852,ASI Acoustics,0,0,0
3843851,Mr.Stucco,0,0,0
3843859,Wynspec Engineering,0,0,0
3843849,DeAmp AS,0,0,0
3843845,BraboReno Construction & Renovations,0,0,0
3843850,Metro Wallcoverings,0,0,0
3843836,Benmar Drywall Systems Ltd.,0,0,0
3843835,Insulapack Insulation,0,0,0
3843833,WINTÜR,1,0,0
3843831,Aercoustics Engineering Limited,0,0,0
3843830,EzoBord,0,0,0
3843839,SerCo Construction Ltd,0,0,0
3843829,Parklane,0,0,0
3843828,Cymat Technologies Ltd,0,0,0
3843825,Alumino,1,0,0
3843824,Met - Clad Contracts,0,0,0
3843816,Acoustics With Design,0,0,0
3843815,Ontario Specialty Architecture (OSA),0,0,0
3843826,Acoustic Panels Canada,0,0,0
3843812,LEVEY,0,0,0
3843814,Toronto Tapers,0,0,0
3843823,Alucraft,20,0,9312.5
3843806,Architectural Glass & Aluminium,0,0,0
3843803,Lorval Capital,1,0,0
3843813,Maxan Interior Systems,0,0,0
3843800,Stillwater Commercial Glass,0,0,0
3843794,AAA Glass & Mirror,0,0,0
3843801,Lee Glass & Window,0,0,0
3843793,Coulter & Company,0,0,0
3843789,Knox Glass Company,0,0,0
3843790,Apax Glass,0,0,0
3843787,Industrial Glass Products,0,0,0
3843792,Whiteacre Glass,0,0,0
3843791,Advantage Glass,0,0,0
3843784,Bulverde,0,0,0
3843785,Economy Glass,0,0,0
3843782,Suncon Inc,0,0,0
3843773,MB Physics Corp,0,0,0
3843802,Maffeis Engineering,9,4,0
3843770,Vitri Corporation,0,0,0
3843772,"King Contracting, Inc.",0,0,0
3843767,Ductal,0,0,0
3843766,"BROMLEY COOK ENGINEERING, INC.",0,0,0
3843765,Building Skins Engineering,0,0,0
3843760,ATM Facades,0,0,0
3843757,A3 Glass Fabricator,0,0,0
3843768,DAFA Group,0,0,0
3843786,GLASSWERKS LA,0,0,0
3843754,Tristar Glass Inc.,0,0,0
3843750,PermaCorp,1,0,0
3843746,Carlex,0,0,0
3843742,Creative Structures Inc,0,0,0
3843737,CPL Railings,0,0,0
3843731,Structura,0,0,0
3843728,Great Lakes Glass,0,0,0
3843726,Aluma Systems Canada,3,0,0
3843727,Sandglo Glass & Mirror Co,0,0,0
3843734,Glass Facade Ltd,0,0,0
3843721,Complete Glass & Mirror Co,0,0,0
3843718,Carroll Glass,0,0,0
3843725,Stake Glass Enterprises,0,0,0
3843724,Lakeland Glass Company,0,0,0
3843717,Architectural Fibreglass,0,0,0
3843709,Venture Steel,0,0,0
3843714,Arizona Glass Specialists (No terms),0,0,0
3843713,ENNOVA Facades,0,0,0
3843704,Trinity Glazing Contractors,0,0,0
3843707,Naikoon Contracting Ltd,0,0,0
3843716,Midwest Curtainwalls,6,0,0
3843708,Eventscape,11,0,0
3843697,Total Facade Solutions (No terms),0,0,0
3843696,Transparent Glazing Systems,0,0,0
3843699,Steveston Glass Ltd,0,0,0
3843691,Non-Applicable,0,0,0
3843690,Perspective Glass Company (No terms),0,0,0
3843688,Architectural Glass Services (No terms),0,0,0
3843701,Diversified Glazing Systems,0,0,0
3843710,Walters Group,23,2,28900
3843685,A-Christian Glass & Mirror Company (No terms),0,0,0
3843700,AT Glazing,0,0,0
3843681,"Koenigsberg Engineering, P.C.",0,0,0
3843684,YUANDA USA CORPORATION,2,3,0
3843671,"Raths, Raths & Johnson, Inc.",0,0,0
3843670,ARCHEO Design Studio Inc.,0,0,0
3843675,Oak Cliff Mirror and Glass,0,0,0
3843668,"Bulley & Andrews Masonry Restoration, LLC",0,0,0
3843664,Thornton Tomasetti San Francisco,0,0,0
3843674,Southern Glass,0,0,0
3843663,Pacific Erectors Inc,0,0,0
3843660,PES Structural Engineers (No terms),0,0,0
3843676,Denison Glass and Mirror,0,0,0
3843658,TSS Building Science,0,0,0
3843662,The Garland Company Inc,0,0,0
3843655,Engineering Link,1,0,0
3843661,ATAS International,3,0,0
3843653,Peto MacCallum,0,0,0
3843657,RocMar Engineering Inc.,0,0,0
3843647,Rutland Glass,0,0,0
3843651,Pretium,0,0,0
3843644,Garibaldi Glass Industries,2,0,0
3843652,Vinyl Window Designs (No terms),0,0,0
3843640,"Sunbelt Waterproofing & Restoration, LLC.",0,0,0
3843635,SAR Facades Design,0,0,0
3843633,Croci North America,0,0,0
3843638,ACME Glass Orlando,0,0,0
3843626,Mid America Specialty Services,0,0,0
3843631,Fawley Bryant Architecture,0,0,0
3843630,"GCI Consultants, LLC",0,0,0
3843620,ARAGON,0,0,0
3843622,Florian Industries,0,0,0
3843617,Bagatelos Architectural Glass Systems Inc.,7,0,0
3843615,Northeast Building Supply,0,0,0
3843621,USGA Inc.,1,0,0
3843612,Texas Commercial Glass Concepts,4,2,0
3843623,Tata Steel Europe Ltd,0,0,0
3843607,Atlas Sign Industries,0,0,0
3843609,Universal Glass Company,2,1,0
3843605,Site Safety,0,0,0
3843601,"Facade Specialties, Inc.",0,0,0
3843616,Pacific Glazing Contractors,13,0,0
3843606,GATE PRECAST COMPANY,0,0,0
3843598,Texas Industrial Glass,0,0,0
3843596,B+B Glass,0,0,0
3843595,Elward Systems Corporation,4,4,0
3843600,Facade + Envelope Engineering Consultants,0,0,0
3843594,NCI Building Systems,2,0,0
3843587,Davis Glass and Mirror,0,0,0
3843583,Novum Glass inc,0,0,0
3843581,Eco Glass Systems,0,0,0
3843618,Summit Glass,0,0,0
3843578,Artisan Glass & Design,2,0,0
3843577,Golden Glass Inc,0,0,0
3843585,EBCO Glass,0,0,0
3843576,Glazing Concepts Inc,0,0,0
3843573,Elite Glazing Group,3,0,29248
3843597,Admiral Glass Company,21,0,0
3843588,Extech Exterior Technologies,0,0,0
3843580,Benson Industries,22,2,0
3843564,Frost Building Systems,3,0,0
3843565,Semple Gooder Roofing Corporation,1,0,0
3843574,Tinker Glass Contractors,9,0,0
3843559,Western States Metal Roofing,0,0,0
3843555,Aerloc Industries Ltd,0,0,0
3843554,Pollard Windows Inc.,0,0,0
3843558,Guthrie Glass & Metal Corporation,0,0,0
3843552,Alutech,0,0,0
3843550,Sloan & Company Inc.,0,0,0
3843549,Phase 2 Company,0,0,0
3843547,Mehrer Drywall Inc.,0,0,0
3843544,M.L. Jones,0,0,0
3843542,Compass Construction,0,0,0
3843563,Alumax,2,0,0
3843539,Metl-Span,0,0,0
3843551,Westside Building Material,0,0,0
3843534,KPost Company,1,0,0
3843536,Accura Systems Inc.,0,0,0
3843531,Johnson Equipment Company,0,0,0
3843528,SCS Building Envelope,0,0,0
3843533,Empire Roofing (Texas),1,0,0
3843543,Insulpro Projects,0,0,0
3843519,Alexander Metals,1,0,0
3843529,AmeriTex Pipe & Products,0,0,0
3843517,Pittco Architectural Metals Inc,0,0,0
3843512,Entekk Group Ltd,0,0,0
3843511,Chicago Heights Glass,0,0,0
3843504,BRE Group,1,0,0
3843518,Lurie Glass,0,0,0
3843496,Custom Pro Exteriors,0,0,0
3843497,Central Curtainwall System,0,0,0
3843498,Orbis Group,5,0,0
3843493,Concorde Glazing Systems,3,0,0
3843491,3E Glass,3,0,3105
3843486,Columbia Glazing Systems,2,0,3105
3843485,Redline Glass,0,0,0
3843492,Craftsman Glazing,0,0,0
3843481,Golden Windows Limited,0,0,0
3843483,Atlas Meridian Glassworks,1,0,0
3843487,Concept Aluminum Products,0,0,0
3843473,Artizin Studio,0,0,0
3843471,International Cellulose Corporation,0,0,0
3843469,"InsulFab, Division of Concote Corporation",0,0,0
3843472,"AmCraft Manufacturing, Inc.",0,0,0
3843467,"Nantong Ofisolution New Material Co.,Ltd.",0,0,0
3843476,PC350,3,0,0
3843466,"Hagen Construction, Inc.",0,0,0
3843463,Luoma Design Solutions,0,0,0
3843459,Haworth USA,0,0,0
3843458,Liro Group,0,0,0
3843453,4EA Building Science,0,0,0
3843478,Teknion,4,0,34200
3843450,SR Engineering,0,0,0
3843465,Contexture,0,0,0
3843452,BC Building Science,0,0,0
3843454,Pontem Group,0,0,0
3843446,CSA Building sciences western,0,0,0
3843455,Williams Engineering Canada,0,0,0
3843444,Stephenson Engineering,0,0,0
3843437,Hariri Pontarini architects,0,0,0
3843440,LDR Engineering Group,0,0,0
3843441,Mclntosh Perry,0,0,0
3843432,Alumeshet,10,1,55750
3843429,Won-Door Corporation,0,0,0
3843435,RDH Group,1,0,0
3843430,"Central Ceilings, Inc.",0,0,0
3843428,Trelleborg Applied Technologies,0,0,0
3843426,Shannon Global Energy Solutions,0,0,0
3843416,CSI Creative (Architectural Interior Acoustic Solutions),0,0,0
3843443,Evoke Buildings Engineering,0,0,0
3843413,Chicago Metal Rolled Products,0,0,0
3843410,Anning Johnson Company,3,0,0
3843408,Skygrid,0,0,0
3843407,Hydro Building Systems France,2,0,0
3843414,SKidmore Owings and Merril,0,0,0
3843406,CTN Developments,0,0,0
3843412,Epstein Architecture,0,0,0
3843403,"All-State Industries, Inc.",0,0,0
3843405,BuzziSpace,0,0,0
3843401,The Cheviot Corporation,0,0,0
3843399,Aurora Building Envelope Specialists,2,0,0
3843397,Technal UK,0,0,0
3843389,"CLIPSO Americas, Inc.",0,0,0
3843400,"Phoenix Millwork, Inc.",0,0,0
3843387,DCM,0,0,0
3843381,ASCO Construction,0,0,0
3843380,Limen,0,0,0
3843394,DASS Metal Products,0,0,0
3843396,Navy Island Inc.,0,0,0
3843379,Sonus Interiors,1,0,0
3843376,Conwed,0,0,0
3843368,Cambridge Drywall,0,0,0
3843371,SPI - Specialty Products & Insulation,0,0,0
3843366,IMPACT ACOUSTIC®,0,0,0
3843367,"Olympic Companies, Inc.",0,0,0
3843360,AKT II,7,0,9000
3843377,"Goff's Enterprises, LLC",0,0,0
3843355,Acoustic Ceiling & Partition,0,0,0
3843363,9Wood,3,0,0
3843356,Interior Exterior Building Supply,0,0,0
3843351,Wies Offsite,0,0,0
3843361,Ben Massey Facades Ltd,0,0,0
3843347,Hufcor,0,0,0
3843345,Massey Cladding Solutions,0,0,0
3843350,Forbo Flooring Systems,9,0,17000
3843336,Acoustical & Drywall Solutions LLC,0,0,0
3843335,Acoustic Sonic,0,0,0
3843337,Acoustical Solutions,0,0,0
3843331,Acoustic Finishes,0,0,0
3843326,ROCKFON (ROCKWOOL International A/S),0,0,0
3843320,JRS Engineering,2,0,0
3843317,Lotspeich,0,0,0
3843316,Meinhardt,3,0,0
3843313,Highview Roofing & Externals,0,0,0
3843308,Formica,0,0,0
3843307,Metal Sales Manufacturing Corp,0,0,0
3843309,Strata Engineering,0,0,0
3843303,Cube Commercial,0,0,0
3843302,Pilkington,0,0,0
3843304,UK FM Services,1,0,0
3843297,JPJ Installations,2,0,0
3843296,A2O Limited,0,0,0
3843290,NA Curtain Walling,1,0,9750
3843287,Momentum Glass,1,0,0
3843286,Mecal,0,0,0
3843299,Clark Construction Management,3,2,0
3843283,Avdon Bristol,0,0,0
3843285,Integrated glass Solutions,0,0,0
3843278,Sense engineering,0,0,0
3843277,Dali Drywall Ltd,2,0,0
3843274,Bounty Jobs,0,0,0
3843264,Part B,0,0,0
3843284,IB Glass,0,0,0
3843260,Fire Protection Spec (New Clients),0,0,0
3843262,WR Meadows,0,0,0
3843263,Semper,1,0,0
3843255,Danum Windows Ltd,0,0,0
3843254,Alusec,0,0,0
3843251,Foster + Partners,0,0,0
3843253,C.S. Todd & Associates LTD,0,0,0
3843248,Pentrevion Fire,0,0,0
3843241,The modular Solution / RIse up Modular,0,0,0
3843239,PSP Architectural Ltd,0,0,0
3843237,UTF Drylining,0,0,0
3843250,H+H Fire,2,0,0
3843249,ACS (Approved Consultant Service),1,0,0
3843230,Flynn Group,4,0,0
3843231,Flex Modular,3,0,14000
3843226,TECL,3,0,5625
3843221,AllyVenture,0,0,0
3843225,FMDC,0,0,0
3843217,Simeon USA,2,0,0
3843214,Install Interiors,0,0,0
3843232,Form + Build Ltd,1,0,0
3843212,Central Fabrications Midlands Ltd,0,0,0
3843211,Canadian Metal Buildings,5,0,0
3843216,Tenos,1,0,0
3843209,Firespec Ltd,0,0,0
3843205,Blackline Aluminum,2,0,12960
3843204,FRL DESIGN LIMITED,0,0,0
3843206,Etex Group Limited,1,0,0
3843199,Infinity Fire Prevention,2,0,8000
3843194,Planet Partitioning,0,0,0
3843189,Performance Window Fabrications Ltd,3,0,7800
3843191,Build-Therm Services,0,0,0
3843198,Assure Building Control,0,0,0
3843187,Excel Engineering,2,0,0
3843180,Yesero,0,0,0
3843179,Sound Interiors,6,0,5700
3843188,COUNTRYWIDE CEILINGS & PARTITIONS LTD,1,0,0
3843177,Advanced Glass Ltd,0,0,0
3843173,Urmson Fire Specialists,1,0,6500
3843181,CWCT,2,0,8800
3843178,PSTG Fire Protection,0,0,0
3843167,JW Simpkin,0,0,0
3843166,GBS Fire Protection,0,0,0
3843175,Smart Modular,0,0,0
3843162,DRYWALL CONTRACTS LTD,0,0,0
3843159,Century Facades,4,0,0
3843171,CRS Fire Protection,1,0,0
3843149,FCB Building & Roofing LTD,0,0,0
3843147,Century Cladding,0,0,0
3843142,Broughton's Plastering,1,0,0
3843141,DCD Plastering Ltd,1,0,0
3843152,Above All Storefronts,9,0,0
3843164,Messenger BCR Group Limited,0,0,0
3843135,Rigby Consulting Engineers LTD,0,0,0
3843139,ARGLA,3,2,4500
3843131,Fire Barrier Services,1,0,0
3843130,Saracen Compliance Services,1,0,0
3843140,Patrick Ryan Associates,12,0,16950
3843125,Quest Solutions,4,0,0
3843127,The Clarison Group,4,0,0
3843124,DMC GROUP CONTRACTORS LIMITED,0,0,0
3843121,EYG Commercial,19,0,0
3843111,Warwick Group,0,0,0
3843110,Complete Wall Solutions,0,0,0
3843123,Sharp Glass,34,0,18000
3843106,Kovara Projects,0,0,0
3843103,Finish Architectural Ltd,0,0,0
3843100,The FIS - Finishes and Interiors Sector Ltd,0,0,0
3843099,Pyrotect Ltd,3,0,0
3843098,Crowclad Roofing Ltd.,0,0,0
3843095,Shield Facades,1,0,0
3843104,Metsec,7,0,0
3843093,HADRIAN ARCHITECTURAL GLAZING SYSTEMS LIMITED,3,0,0
3843090,Dane Architectural Systems,10,0,7360
3843088,Yates Drywall,4,0,0
3843087,City Fire Proofing,1,0,6000
3843084,BDL Fire Protection,0,0,0
3843089,PCS Brick & Stone Solutions,1,0,0
3843086,Polar NE,28,0,23700
3843081,Elite Aluminium Systems,0,0,0
3843083,Pennington Choices,0,0,0
3843080,Acivico Building Consultancy Limited,0,0,0
3843074,CDS Wilman,0,0,0
3843076,Bagnalls,6,0,0
3843072,Elmsmere Interior Systems,5,0,18750
3843070,Fairview Windows,1,0,0
3843067,Cheshire Ceilings & Partitions,6,0,6750
3843064,GL Roofing Ltd,1,0,76
3843062,Vision Aluminium ltd,0,0,0
3843068,Soundcraft,4,0,0
3843069,Sealtite,0,0,0
3843059,Oculus Building Control,0,0,0
3843056,Reflection Window and Wall,16,0,20900
3843048,MP Drywall,1,0,0
3843060,HS Roofclad,10,0,9000
3843053,Skyrise Prefab Building Solutions Inc.,1,0,0
3843044,Act Building Control Limited,0,0,0
3843043,Smiths Painters,1,0,0
3843042,Story Decorating Group,3,0,0
3843039,CMS Group,1,0,0
3843037,Advanced Fire Protection,1,0,0
3843033,Gunn Lennon,0,0,0
3843030,Swirlforce,0,0,0
3843029,Pace Interiors,1,0,0
3843027,Vantage Building Control,0,0,0
3843036,Guildmore Ltd,7,0,0
3843028,Sovereign,1,0,0
3843025,London Box Sash Windows Ltd,0,0,0
3843019,IQ Glass,8,0,7800
3843017,HB Aluminium,1,0,0
3843026,Norman & Underwood,15,0,9462
3843015,FH Harvey,1,0,0
3843013,Middlesex Ltd,7,0,0
3843024,Glasshus Facades,33,0,16325
3843011,Schuco USA,16,0,83510
3843007,Salt Town Contractors,0,0,0
3843005,Elliston Steady & Hawes,3,0,42
3843006,Engineered Envelope Solutions Group (EESG),11,0,63900
3843009,Kiddie of Southport Limited,1,0,28
3843014,Thornton Roofing,2,0,0
3842998,Total Protection Group,2,0,0
3843004,Harmony Fire,1,0,0
3842990,Rodan Contracts,6,0,5000
3842989,Alubuild Ireland Ltd,1,0,4
3842987,M&C Roofing,1,0,0
3842983,Lindner - Prater,4,0,0
3842982,SML,1,0,0
3842985,Prohaska Engineering,2,0,0
3842976,HEYWOOD WILLIAMS ARCHITECTURAL LTD,0,0,0
3842975,Alufix,12,0,18250
3842988,Specwall,1,0,0
3842971,Wulfrun,0,0,0
3842974,Norwich Aluminium,0,0,0
3842967,Hankinsons,3,0,0
3842968,Tekbuild LTD,1,0,12
3842959,Fire Integrity,15,0,0
3842956,Berry Systems,8,0,0
3842955,Sealmax Roofing Ltd,1,0,9
3842963,Krasi Fire Protection LTD,0,0,0
3842951,LDD Construction,4,0,0
3842966,Salus Approved Inspectors,16,0,59791
3842946,AT Jones,1,0,0
3842945,Cousins Group,2,0,0
3842944,GI Sykes,3,0,0
3842942,Decorer Limited,1,0,0
3842941,Bellapart,1,0,0
3842940,Solar Seal,1,0,0
